edad,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,genero_Masculino,genero_Otro,region_Norte,region_Sur,estado_civil_Divorciado,estado_civil_Soltero,uso_app_Bajo,uso_app_Medio,tipo_plan_Estandar,tipo_plan_Premium,canal_registro_Tienda,canal_registro_Web,dia_semana_registro_Jueves,dia_semana_registro_Lunes,dia_semana_registro_Martes,dia_semana_registro_Miercoles,dia_semana_registro_Sabado,dia_semana_registro_Viernes,abandono
18.0,912672.020906212,383444.0744753912,2377444.631865696,585.0830393623887,31.0,4.0,28.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
56.0,504932.1997374887,517235.0168416074,1798132.1654797057,547.4520623977935,28.0,16.0,110.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
71.0,1090874.1712413616,312719.6161002477,2458527.690238425,538.0503823604454,87.0,6.0,28.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29.0,845634.6516516455,625163.8560118852,1742999.2401447853,601.0948935201426,24.0,15.0,208.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38.0,899868.969327396,494719.6516136888,1585877.7298515716,555.6802641580749,34.0,17.0,281.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
26.0,1232256.275528086,162923.18319436896,443359.415988896,576.3315438422525,84.0,5.0,20.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
42.0,555690.7331555772,147683.96737115883,2886603.6715181177,674.5374131815138,91.0,17.0,183.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
56.0,930325.9654142992,259187.2552583813,1412387.1604935057,762.8939380134352,51.0,9.0,241.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37.0,906205.1530628892,283092.6966723388,1354687.7158229288,581.2713474204396,96.0,1.0,192.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
47.0,946444.93158828,493964.83034666255,584167.0584162942,656.4331945768598,77.0,17.0,184.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
49.0,1206974.4347488775,398746.78581756074,1405794.1661361638,621.2428335544071,12.0,17.0,210.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
78.0,869869.1991675105,700475.4426798539,1425771.3607316734,600.0712135521421,18.0,5.0,73.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,443214.7459075446,545028.2476755092,2918498.22427919,601.0948935201426,8.0,16.0,291.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
37.0,819196.2111431224,389032.33619523904,2479698.338838504,606.2447526539521,87.0,5.0,236.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
69.0,727913.2842962779,477106.4221193952,1546358.4924664155,601.0948935201426,57.0,5.0,183.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
77.0,560258.9380998834,447992.6644944628,1818880.933488625,639.0498495961258,117.0,9.0,290.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
78.0,329196.68017505965,219930.7290195676,2638523.797478152,453.1883267578453,17.0,12.0,37.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,437091.2156822403,377516.268029733,1779686.3351020336,748.0070744827153,27.0,9.0,104.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
41.0,744463.0270468225,289434.932720897,2659419.166441436,644.7638775379507,71.0,1.0,246.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
66.0,989946.3261345504,488223.0711229517,1790519.262046608,632.0307408185473,8.0,8.0,54.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
54.0,659741.6183930702,519277.1703661549,178879.56463673897,632.5083866712996,36.0,2.0,287.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
46.0,972620.7399996354,408924.7680563433,1335709.623166693,702.8972214810178,54.0,12.0,200.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.0,965697.9040927236,273805.22278627404,2122801.1242724424,669.337099939237,72.0,10.0,282.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
75.0,619135.6592261113,411111.0140248528,2466652.047333908,663.297060355998,110.0,2.0,272.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
59.0,574886.2230102757,436608.75722905085,1029423.0963916916,704.1044691263544,81.0,1.0,275.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
70.0,959056.0784615936,456181.3826690752,4330212.537058692,623.232391505769,16.0,19.0,288.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,1034398.5605034976,645651.1105791822,2450712.850207814,626.9561456552747,22.0,19.0,296.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
25.0,750964.567778903,611191.9105273022,2511263.745969905,675.5335899388708,116.0,6.0,24.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73.0,961700.3525634918,376210.71145472873,1540351.3820981882,552.1555683763338,96.0,6.0,226.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
73.0,915607.1932738688,263486.24339298595,2523874.6087461333,640.306507313174,64.0,8.0,318.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
19.0,884725.3296565406,277245.9437960847,2401280.816170432,578.2647991749391,35.0,10.0,97.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
36.0,879805.4404205612,712684.627085923,840220.0781573444,650.0964536011018,106.0,1.0,350.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.0,499825.0943053426,628853.6966785875,1410030.951193171,601.0948935201426,98.0,14.0,199.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
32.0,1211473.3430730237,275729.7213089832,3085098.2127651423,610.2924779904718,44.0,14.0,108.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
45.0,1067861.2293490877,508074.1522006232,2721107.1433245325,571.7464758599313,73.0,10.0,41.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
32.0,936637.9656384937,559193.7194725994,1882286.1040292052,702.7776129262261,5.0,9.0,170.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
57.0,1073246.4353293818,385073.2035634687,1479218.1810140186,444.4182080671747,30.0,18.0,242.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
48.0,1199454.4296850143,225423.1467326956,2494702.9142382145,755.7411353451787,89.0,8.0,336.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
61.0,730284.8919620877,299766.4775992964,1805295.4250607148,570.2510440099848,45.0,15.0,90.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
64.0,323264.9666265882,380091.5195082674,1193735.662368442,589.2827484253575,112.0,18.0,106.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
69.0,532064.4032984829,398801.3916620973,1887038.214529544,451.66336964194295,69.0,11.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69.0,1170568.3879656063,339009.42100755725,1126766.41581869,625.442551333232,24.0,5.0,94.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
39.0,896692.4417966411,376349.0174285204,2159233.7750018667,319.3122933763895,116.0,10.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
55.0,1321539.234621272,396023.5417145356,2569373.186854208,575.1520487423236,23.0,12.0,56.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
19.0,723588.2039134715,30973.5552130196,2304083.852244799,522.3021848540213,34.0,16.0,224.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
52.0,816748.2040458127,644322.418544349,1318828.068021848,563.5907076528947,32.0,8.0,40.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
72.0,874009.4140431148,275468.60216107033,2037406.388883851,509.6719870897151,58.0,17.0,331.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
42.0,726568.6205278534,640545.0890189587,878097.3879478835,552.5085174533609,44.0,15.0,343.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
57.0,506153.6971573115,773286.796336535,952334.150612732,604.1629058709577,58.0,3.0,94.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
28.0,921042.1102164856,336499.4274232493,1739742.482275118,540.3068824760999,54.0,12.0,101.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
69.0,789847.7255311472,385904.58081162965,1970078.3782317631,586.6638358472817,2.0,17.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
21.0,855997.4952274886,436993.0082426226,1698143.780270235,561.8205078052262,109.0,8.0,334.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
48.0,809227.2530602579,174700.85385085616,1104075.6433406672,596.8102370350182,6.0,19.0,80.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
67.0,919646.8835442292,501797.98120656295,1166434.3835224924,652.6351382719743,49.0,17.0,277.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
63.0,817358.0824975315,467975.2478657614,2461787.2324751094,785.3960612157198,45.0,2.0,11.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
42.0,905306.5494923948,311527.88302654657,1084088.718124219,505.3449799894238,66.0,5.0,312.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
55.0,913224.9542795462,349462.11089314084,3021104.331213993,657.374973254681,21.0,12.0,196.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,542306.8856415153,399814.2083832203,1247715.5299033802,708.4976989495666,67.0,17.0,117.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
19.0,511734.485838418,244626.8336979343,1634707.2127100914,603.7274386808118,92.0,15.0,29.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
50.0,691273.234923839,290292.26928787417,2687290.0970847635,657.5680042269582,88.0,12.0,257.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
63.0,913126.582285326,442960.5242414528,1915365.029545768,629.8503300451158,80.0,15.0,311.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74.0,790166.2107827924,332347.68079222646,373734.9488312423,568.513813567675,25.0,3.0,216.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37.0,747382.3106032093,196459.4010380118,2616851.2933236454,566.2478358639072,34.0,15.0,345.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
26.0,741833.490825527,471239.3622799906,2322603.979964309,741.4634004047693,3.0,16.0,198.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
59.0,813139.9332517013,607334.4082056094,3397456.5152231986,693.649347959793,82.0,16.0,137.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34.0,804753.3494655648,398746.78581756074,1500498.9994931982,747.341557927006,86.0,17.0,306.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
24.0,392323.3653339815,267117.31647852017,1660580.7548946375,471.5022415353228,100.0,7.0,222.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
46.0,254774.08063820063,437436.2838705881,2626094.9048524555,587.5761463579838,83.0,16.0,213.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
69.0,647142.5058080328,38118.82466826512,1519010.680043074,593.7032935823515,29.0,12.0,188.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
75.0,956251.1631266573,768732.621774358,1266892.0136825717,601.0948935201426,26.0,14.0,339.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
19.0,939150.0272434212,435560.5075874591,3339574.110416107,578.690568750024,113.0,4.0,164.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
58.0,574734.3200584138,124060.69460504944,1567047.14029442,706.7732751420627,109.0,12.0,133.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27.0,953320.2848174009,341837.9538109536,2996346.981869613,742.5157022830521,30.0,16.0,68.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
38.0,920055.7430813806,478591.76085038536,1328880.4344751365,609.645469421681,97.0,18.0,318.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
40.0,1337763.636044457,529609.9265544822,1553786.6008032532,643.9269322740462,84.0,3.0,198.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
25.0,804753.3494655648,276802.7611022506,2268628.669619098,562.327193165946,115.0,5.0,304.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
52.0,804753.3494655648,378268.5978545274,2627957.3016861,592.8275229234907,37.0,14.0,312.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
51.0,1302778.859707766,453967.2708456956,-348532.14730196446,670.1217673690827,22.0,19.0,42.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
38.0,1123705.1493472678,499714.9785552283,1407164.4557575262,565.8191712201178,14.0,3.0,35.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34.0,511528.12707893824,562949.2353887953,2119737.315944611,585.7249873418302,109.0,12.0,35.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
53.0,584813.5858898087,358063.7496300462,3689653.6473786174,769.9384224682926,86.0,7.0,67.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
39.0,690038.3949497347,456474.8744279106,1206272.8637346162,689.1507356538992,112.0,12.0,50.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34.0,943994.634601524,231622.10446559743,1523651.6158488218,463.979884949732,114.0,18.0,32.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
27.0,965357.2429900074,240892.64233450696,2431464.1347796544,599.1907091150525,96.0,7.0,77.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34.0,844697.7819276116,370725.30091458495,992650.1825220988,600.8518343011783,5.0,4.0,267.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
76.0,675699.8085868985,398746.78581756074,1211559.5216979743,515.9916134338476,56.0,12.0,62.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
33.0,933392.0591483004,370016.792975424,2111320.438706869,580.6387813673899,96.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
27.0,882343.2436695425,345420.0835114661,1391817.1056139653,564.797337677456,44.0,2.0,289.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
61.0,966904.1905876528,608152.3923332631,3003191.225202513,505.0796095161496,94.0,18.0,68.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
41.0,660515.114236473,407444.79041607806,2005891.227129652,671.0080413184817,18.0,7.0,271.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
49.0,804753.3494655648,436119.3283537625,1677599.7958491158,600.4841376397644,68.0,18.0,248.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
26.0,1044576.2328605516,189097.52548925477,1906165.509410554,517.3117163459627,45.0,15.0,287.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.0,679380.5464495313,401169.01556651614,2153655.9697479294,618.9762436810732,79.0,19.0,288.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46.0,775673.0721019235,392628.0194559976,1959115.1665664872,323.8669050804182,114.0,8.0,277.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
33.0,1066245.5741482195,481173.54775442055,2136348.8952719653,326.40346578839376,2.0,17.0,151.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
38.0,670313.369128284,396592.95468833833,2162265.4127347367,496.9278595929409,69.0,1.0,201.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
26.0,1065495.9537804443,371979.7427301346,1727199.574194975,733.5131927962153,89.0,11.0,268.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
65.0,319800.7837168692,596903.8612627562,1530075.5041658245,607.9836504785646,104.0,11.0,89.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,619160.1349054353,654370.0072022874,1564999.231307534,560.3129161288199,99.0,18.0,81.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
69.0,521747.3235261246,515173.53452735685,2044564.7031559695,601.0948935201426,107.0,12.0,290.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
30.0,1165070.911056268,420108.753198537,2695140.386118334,601.7550602799289,75.0,6.0,190.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
42.0,826816.8205913214,578129.9711202781,2406552.987197635,628.5909952291992,50.0,15.0,293.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
20.0,398505.54519938,398746.78581756074,2795914.449763799,625.9610143043267,80.0,5.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
22.0,1056157.2575418733,384510.0465653541,2148794.7343542497,601.0948935201426,91.0,17.0,134.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
66.0,652369.587001987,398746.78581756074,2075691.066334905,652.0469881346194,101.0,5.0,65.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
59.0,1041185.1747691956,370610.5796761603,2084671.7538797865,525.5722111021219,4.0,3.0,74.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
74.0,924080.8527473625,457958.54017502256,2678240.391537512,629.4391689324805,87.0,9.0,41.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
35.0,1311509.758668289,398746.78581756074,3245636.1144523574,697.3581524114651,112.0,7.0,345.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
