id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
153,2022-05-15,72,Otro,Norte,Casado,874009.4140431148,275468.60216107033,2037406.388883851,509.6719870897151,58,17,331,Medio,Basico,4,1,App,Lunes,7,6290,1
154,2019-08-13,42,Otro,Norte,Casado,726568.6205278534,640545.0890189587,878097.3879478835,552.5085174533609,44,15,343,Alto,Premium,1,1,Tienda,Sabado,15,6306,1
155,2021-04-18,57,Otro,Centro,Casado,506153.6971573115,773286.796336535,952334.150612732,604.1629058709577,58,3,94,Bajo,Basico,2,0,Web,Martes,20,5903,0
156,2020-06-20,28,Otro,Centro,Divorciado,921042.1102164857,336499.4274232493,1739742.4822751181,540.3068824760999,54,12,101,Bajo,Basico,1,0,Tienda,Viernes,9,5168,0
157,2020-11-03,69,Femenino,Centro,Casado,789847.7255311472,385904.58081162965,1970078.3782317631,586.6638358472817,2,17,60,Medio,Estandar,4,1,Web,Martes,11,1081,0
158,2022-02-21,21,Femenino,Sur,Casado,855997.4952274886,436993.0082426226,1698143.780270235,561.8205078052262,109,8,334,Alto,Premium,2,1,App,Martes,0,1934,1
159,2021-03-19,48,Otro,Centro,Casado,809227.2530602579,174700.85385085616,1104075.6433406672,596.8102370350182,6,19,80,Alto,Estandar,2,0,Tienda,Domingo,23,7977,0
160,2020-07-26,67,Masculino,Sur,Casado,919646.8835442292,501797.98120656295,1166434.3835224924,652.6351382719743,49,17,277,Bajo,Premium,1,1,Tienda,Jueves,15,4032,0
161,2020-10-19,63,Otro,Norte,Divorciado,817358.0824975315,467975.2478657614,2461787.2324751094,785.3960612157198,45,2,11,Medio,Estandar,2,1,Web,Lunes,11,3052,0
162,2022-05-25,42,Femenino,Sur,Divorciado,905306.5494923949,311527.88302654657,1084088.718124219,505.3449799894238,66,5,312,Bajo,Premium,3,0,Web,Sabado,8,1746,1
163,2021-05-22,55,Otro,Sur,Divorciado,913224.9542795462,349462.11089314084,3021104.331213993,657.374973254681,21,12,196,Alto,Estandar,3,1,Web,Miercoles,0,3614,0
164,2018-11-26,43,Femenino,Norte,Divorciado,542306.8856415153,399814.2083832203,1247715.5299033802,708.4976989495666,67,17,117,Medio,Premium,1,0,Web,Viernes,13,8953,0
165,2021-11-21,19,Otro,Sur,Soltero,511734.48583841795,244626.8336979343,1634707.2127100914,603.7274386808118,92,15,29,Bajo,Estandar,3,1,App,Miercoles,22,4041,0
166,2018-05-27,50,Masculino,Centro,Divorciado,691273.234923839,290292.26928787417,2687290.0970847635,657.5680042269582,88,12,257,Medio,Premium,2,0,Web,Viernes,23,4384,1
167,2018-06-24,63,Otro,Sur,Soltero,913126.5822853259,442960.52424145275,1915365.0295457677,629.8503300451158,80,15,311,Alto,Premium,4,0,Tienda,Domingo,0,7163,1
168,2023-03-15,74,Otro,Sur,Soltero,790166.2107827924,332347.68079222646,373734.9488312423,568.513813567675,25,3,216,Bajo,Basico,1,1,App,Domingo,21,5400,1
169,2021-07-23,37,Otro,Centro,Soltero,747382.3106032093,196459.4010380118,2616851.2933236454,566.2478358639072,34,15,345,Alto,Premium,4,1,App,Jueves,12,5563,1
170,2020-02-03,26,Masculino,Sur,Casado,741833.490825527,471239.3622799906,2322603.979964309,741.4634004047693,3,16,198,Medio,Basico,4,1,Tienda,Viernes,7,4343,0
171,2021-06-07,59,Masculino,Sur,Divorciado,813139.9332517013,607334.4082056094,3397456.5152231986,693.649347959793,82,16,137,Bajo,Premium,4,1,Web,Lunes,10,2415,0
172,2021-08-22,34,Otro,Centro,Divorciado,,,1500498.9994931982,747.341557927006,86,17,306,Medio,Basico,1,1,App,Sabado,16,9131,1
173,2022-02-17,24,Otro,Centro,Divorciado,392323.36533398146,267117.31647852017,1660580.7548946377,471.50224153532275,100,7,222,Medio,Premium,3,0,Web,Lunes,13,1955,0
174,2020-02-14,46,Otro,Sur,Casado,254774.08063820063,437436.2838705881,2626094.9048524555,587.5761463579838,83,16,213,Medio,Premium,5,0,Web,Miercoles,7,6953,0
175,2021-09-30,69,Femenino,Centro,Divorciado,647142.5058080328,38118.82466826512,1519010.680043074,593.7032935823515,29,12,188,Medio,Estandar,3,1,App,Martes,14,5651,0
176,2022-01-20,75,Otro,Sur,Casado,956251.1631266573,768732.621774358,1266892.0136825717,,26,14,339,Alto,Estandar,2,1,App,Sabado,10,5602,0
177,2018-08-06,19,Otro,Sur,Casado,939150.0272434212,435560.50758745905,3339574.110416107,578.690568750024,113,4,164,Bajo,Premium,1,0,Web,Miercoles,10,5752,1
178,2022-02-16,58,Otro,Centro,Soltero,574734.3200584138,124060.69460504944,1567047.14029442,706.7732751420627,109,12,133,Alto,Premium,2,0,Tienda,Sabado,11,8146,1
179,2022-03-07,27,Masculino,Centro,Casado,953320.2848174009,341837.9538109536,2996346.981869613,742.5157022830521,30,16,68,Alto,Basico,4,0,Web,Viernes,13,1046,1
180,2018-05-06,38,Otro,Sur,Divorciado,920055.7430813806,478591.76085038536,1328880.4344751365,609.645469421681,97,18,318,Alto,Premium,1,0,Web,Lunes,11,8419,0
181,2022-10-27,40,Femenino,Norte,Casado,1337763.636044457,529609.9265544822,1553786.6008032532,643.9269322740462,84,3,198,Alto,Basico,2,0,Tienda,Viernes,13,4378,0
182,2022-09-19,25,Masculino,Norte,Soltero,,276802.7611022506,2268628.669619098,562.327193165946,115,5,304,Medio,Estandar,3,1,App,Lunes,2,1749,1
183,2021-09-29,52,Otro,Sur,Divorciado,,378268.59785452747,2627957.3016860997,592.8275229234907,37,14,312,Bajo,Estandar,5,0,Tienda,Miercoles,15,9876,1
184,2021-11-26,51,Femenino,Sur,Divorciado,1302778.859707766,453967.27084569563,-348532.14730196446,670.1217673690827,22,19,42,Bajo,Estandar,1,0,Tienda,Lunes,1,6337,0
185,2021-12-09,38,Femenino,Centro,Divorciado,1123705.1493472678,499714.9785552283,1407164.4557575262,565.8191712201178,14,3,35,Medio,Premium,3,1,Web,Lunes,14,3816,0
186,2022-05-24,34,Masculino,Norte,Soltero,511528.12707893824,562949.2353887953,2119737.315944611,585.7249873418302,109,12,35,Bajo,Premium,5,1,Tienda,Viernes,12,6905,1
187,2021-03-14,53,Masculino,Centro,Casado,584813.5858898087,358063.7496300462,3689653.6473786184,769.9384224682926,86,7,67,Bajo,Premium,1,1,Web,Sabado,22,3065,1
188,2022-06-08,39,Masculino,Norte,Soltero,690038.3949497347,456474.8744279106,1206272.8637346162,689.1507356538992,112,12,50,Medio,Estandar,1,0,App,Lunes,1,1678,0
189,2023-03-12,34,Otro,Norte,Soltero,943994.6346015241,231622.10446559745,1523651.6158488218,463.979884949732,114,18,32,Medio,Premium,3,1,Tienda,Jueves,9,8839,0
190,2019-12-11,27,Otro,Centro,Divorciado,965357.2429900074,240892.64233450696,2431464.1347796544,599.1907091150525,96,7,77,Medio,Premium,3,1,Tienda,Lunes,6,5796,0
191,2020-06-27,34,Otro,Sur,Divorciado,844697.7819276116,370725.30091458495,992650.1825220987,600.8518343011783,5,4,267,Medio,Basico,1,0,Tienda,Miercoles,18,4663,1
192,2023-05-13,76,Otro,Sur,Soltero,675699.8085868985,,1211559.5216979743,515.9916134338476,56,12,62,Medio,Premium,3,1,App,Lunes,12,2368,0
193,2020-03-18,33,Masculino,Norte,Soltero,933392.0591483004,370016.792975424,2111320.438706869,580.6387813673899,96,1,6,Medio,Premium,3,0,App,Sabado,3,7393,1
194,2020-01-17,27,Otro,Centro,Casado,882343.2436695425,345420.0835114661,1391817.1056139653,564.797337677456,44,2,289,Alto,Estandar,5,0,Tienda,Viernes,20,8974,1
195,2018-03-30,61,Masculino,Centro,Divorciado,966904.1905876527,608152.3923332631,3003191.225202513,505.0796095161496,94,18,68,Alto,Estandar,2,1,Web,Sabado,21,9540,0
196,2018-06-09,41,Femenino,Norte,Divorciado,660515.114236473,407444.79041607806,2005891.227129652,671.0080413184817,18,7,271,Medio,Estandar,1,0,App,Martes,22,5722,0
197,2022-08-07,49,Masculino,Centro,Casado,,436119.3283537625,1677599.7958491158,600.4841376397644,68,18,248,Alto,Premium,1,1,Web,Sabado,22,4052,1
198,2022-11-19,26,Masculino,Sur,Casado,1044576.2328605517,189097.52548925474,1906165.509410554,517.3117163459627,45,15,287,Alto,Premium,3,0,Tienda,Miercoles,21,3603,0
199,2019-03-12,22,Otro,Norte,Divorciado,679380.5464495313,401169.01556651614,2153655.9697479294,618.9762436810732,79,19,288,Alto,Estandar,5,0,Web,Viernes,13,7223,1
200,2021-04-26,46,Femenino,Sur,Casado,775673.0721019235,392628.0194559976,1959115.1665664872,323.8669050804182,114,8,277,Bajo,Basico,5,0,App,Domingo,20,4786,0
201,2021-11-12,33,Otro,Norte,Soltero,1066245.5741482195,481173.54775442055,2136348.8952719653,326.40346578839376,2,17,151,Alto,Premium,4,0,Web,Miercoles,10,5345,0
202,2018-03-25,38,Otro,Norte,Divorciado,670313.369128284,396592.95468833833,2162265.4127347367,496.9278595929409,69,1,201,Medio,Basico,5,1,App,Domingo,0,4750,1
203,2021-06-12,26,Otro,Sur,Soltero,1065495.9537804443,371979.7427301346,1727199.574194975,733.5131927962153,89,11,268,Alto,Premium,4,0,Tienda,Martes,2,5808,1
204,2021-10-23,65,Femenino,Norte,Soltero,319800.7837168692,596903.8612627562,1530075.5041658245,607.9836504785646,104,11,89,Alto,Basico,5,0,Tienda,Jueves,21,4481,0
205,2018-04-29,30,Otro,Norte,Divorciado,619160.1349054353,654370.0072022874,1564999.231307534,560.3129161288199,99,18,81,Alto,Estandar,1,0,Web,Sabado,12,5307,0
206,2020-09-17,69,Femenino,Centro,Casado,521747.3235261246,515173.53452735685,2044564.7031559697,,107,12,290,Bajo,Basico,3,0,Web,Miercoles,4,4781,1
207,2020-12-18,30,Masculino,Sur,Divorciado,1165070.911056268,420108.753198537,2695140.386118334,601.7550602799289,75,6,190,Bajo,Estandar,3,0,Web,Martes,6,6660,1
208,2023-04-19,42,Otro,Sur,Casado,826816.8205913214,578129.9711202781,2406552.987197635,628.5909952291992,50,15,293,Alto,Estandar,5,0,Web,Jueves,3,9370,1
209,2018-11-15,20,Otro,Centro,Casado,398505.54519938,,2795914.449763799,625.9610143043267,80,5,6,Bajo,Basico,5,1,Tienda,Lunes,12,6164,0
210,2022-08-27,22,Masculino,Sur,Divorciado,1056157.2575418733,384510.0465653541,2148794.7343542497,,91,17,134,Alto,Estandar,4,0,App,Viernes,20,6587,1
211,2018-09-24,66,Otro,Sur,Casado,652369.587001987,,2075691.0663349053,652.0469881346194,101,5,65,Alto,Premium,1,0,Web,Sabado,21,9410,0
212,2021-03-17,59,Otro,Sur,Divorciado,1041185.1747691956,370610.5796761603,2084671.7538797862,525.5722111021219,4,3,74,Bajo,Basico,5,1,Web,Jueves,20,9142,1
213,2020-02-05,74,Masculino,Centro,Casado,924080.8527473623,457958.54017502256,2678240.391537512,629.4391689324805,87,9,41,Alto,Basico,4,0,Tienda,Martes,11,4847,0
214,2023-06-14,35,Masculino,Norte,Divorciado,1311509.758668289,,3245636.1144523574,697.3581524114651,112,7,345,Bajo,Premium,5,1,Web,Sabado,1,3124,1
215,2022-11-06,19,Otro,Sur,Soltero,951526.1307718935,319285.7403253005,1498540.0205582902,429.5415438846583,23,7,217,Bajo,Estandar,2,0,Web,Lunes,1,5268,1
216,2021-05-23,77,Femenino,Centro,Divorciado,696251.2837668866,755824.5229481133,2522168.167828433,691.3809085130056,30,14,217,Alto,Estandar,5,1,App,Sabado,6,4541,1
217,2022-10-02,50,Masculino,Sur,Casado,952217.1113679571,411147.5299608951,1354527.899034412,734.8843307756623,6,15,252,Medio,Estandar,2,0,Web,Jueves,10,1212,0
218,2018-08-29,64,Masculino,Centro,Soltero,595314.9894107538,429113.74815362314,1718865.244670808,455.3213578394581,115,12,343,Medio,Premium,2,1,Web,Miercoles,14,2471,0
219,2020-09-11,29,Femenino,Norte,Divorciado,998893.5526810132,412007.00287386775,1408748.930460235,483.8591075000873,64,14,235,Bajo,Premium,2,0,Web,Martes,19,1206,1
220,2023-03-27,47,Masculino,Centro,Casado,1094791.2705200105,300383.98106976406,1861427.238372905,466.4674179393843,1,5,253,Alto,Premium,4,0,Tienda,Martes,16,2480,0
221,2019-02-15,65,Otro,Norte,Soltero,962945.0887381316,712054.0225575916,1560108.9456644997,424.0289226868168,84,19,296,Medio,Basico,2,1,Web,Lunes,7,7124,1
222,2018-01-18,54,Otro,Sur,Soltero,865300.1073524143,395426.1159024123,1408637.9380015526,645.7469802507131,12,2,146,Bajo,Premium,5,0,Tienda,Jueves,10,3265,0
223,2021-06-17,52,Otro,Norte,Casado,834514.9873577603,571665.8239288752,1892192.5460356467,727.6222277563477,60,6,220,Alto,Basico,3,1,Web,Lunes,7,5068,0
224,2021-09-12,24,Masculino,Sur,Divorciado,750739.5110289403,377051.3186013434,2552206.0831796895,663.4137394764565,119,14,282,Bajo,Estandar,3,0,Web,Jueves,13,3035,0
225,2018-08-20,37,Otro,Norte,Casado,968401.2046713581,397909.1369893721,2600559.8338234117,618.563160034113,85,15,202,Medio,Premium,4,0,Tienda,Martes,19,3283,1
226,2022-06-17,50,Masculino,Centro,Divorciado,1021921.342472766,110821.92905177549,1519340.0187129034,653.9907057980286,60,17,130,Bajo,Basico,2,1,Web,Lunes,10,9975,0
227,2020-01-04,31,Otro,Sur,Divorciado,429294.0522845489,376513.0735266435,1517858.4434385686,542.9685273896494,66,9,45,Medio,Basico,5,1,Tienda,Martes,2,8832,0
228,2023-06-09,75,Masculino,Sur,Soltero,1066169.595929127,292080.0478682406,2254511.213807218,728.2030101067064,56,14,316,Medio,Premium,2,1,Web,Sabado,17,1097,0
229,2023-04-28,31,Masculino,Sur,Divorciado,861344.1551083343,538309.6793979038,1952350.230569773,577.0246748392209,64,15,351,Medio,Estandar,1,1,Tienda,Miercoles,18,1757,1
230,2022-02-28,43,Femenino,Norte,Soltero,330073.71214265056,348970.51782893884,2747441.467194375,707.0771194673086,65,19,350,Alto,Basico,4,1,Web,Sabado,20,7239,1
231,2022-08-28,59,Masculino,Norte,Divorciado,723024.3570357518,275700.2017998203,1206982.6542784723,584.1282960482251,64,2,195,Medio,Basico,1,1,App,Miercoles,19,2595,1
232,2021-01-03,20,Masculino,Centro,Soltero,978134.5154899955,,2368299.549719044,538.7279850210313,86,18,72,Medio,Basico,3,1,Tienda,Sabado,23,7927,0
233,2019-05-03,78,Femenino,Centro,Soltero,1000167.7689892263,142200.57950304638,2398157.4123532944,798.4513721490528,53,3,113,Bajo,Basico,1,0,App,Lunes,9,8456,0
234,2023-05-17,33,Masculino,Norte,Casado,919407.7659092883,418419.4605038171,1844562.595492445,,63,18,296,Alto,Premium,4,0,Tienda,Jueves,19,9451,0
235,2018-03-08,69,Masculino,Sur,Soltero,901704.7007393126,,860621.7068136958,602.5880389892462,51,15,87,Alto,Premium,3,1,Tienda,Martes,17,2114,1
236,2020-12-31,63,Femenino,Centro,Soltero,,294854.1078135209,3403798.533744177,508.13986412442694,48,2,104,Alto,Basico,5,1,Web,Miercoles,7,9115,1
237,2018-02-27,61,Femenino,Centro,Soltero,870400.4703498144,260783.25112175875,816854.9222399681,542.5223738915992,29,3,319,Alto,Estandar,5,1,Web,Miercoles,17,2942,0
238,2022-12-19,67,Femenino,Norte,Soltero,580727.2981216479,326944.26010196074,569730.7753900015,677.0366375142274,7,1,346,Alto,Estandar,5,0,Web,Viernes,3,6395,0
239,2020-10-14,33,Masculino,Norte,Divorciado,873414.6118369837,281674.8266973831,2991457.3581173467,562.3236294578321,25,4,341,Medio,Basico,5,0,Web,Martes,8,7220,0
240,2019-01-06,37,Femenino,Sur,Soltero,776255.4851365899,653829.9658974361,2159724.746321324,552.405774478252,37,9,132,Medio,Estandar,2,0,Web,Viernes,17,1999,0
241,2022-06-01,37,Masculino,Centro,Soltero,687025.9527511243,350093.94300670124,2508725.764615225,627.2390391861492,108,13,254,Medio,Basico,3,1,Web,Domingo,7,3485,0
242,2022-12-09,45,Otro,Norte,Soltero,1063997.7741590217,287314.33564936405,1605020.046878883,681.3044603084096,62,11,204,Medio,Basico,5,0,Web,Lunes,3,2587,0
243,2022-02-27,52,Femenino,Norte,Divorciado,772613.2823410407,314256.43143781566,4456858.23867693,618.0425967059591,95,13,139,Alto,Estandar,4,0,Web,Lunes,10,6970,0
244,2020-05-19,37,Masculino,Sur,Divorciado,537425.4943676708,279868.119735623,3333421.6448997436,560.7731378497641,117,13,361,Medio,Estandar,3,0,App,Martes,10,9230,1
245,2018-08-09,69,Femenino,Norte,Casado,701508.6612778524,353475.67391508765,1965306.1461769314,553.8673820179761,101,18,69,Bajo,Premium,1,0,Web,Domingo,9,7513,0
246,2022-05-07,68,Femenino,Centro,Casado,1017203.2737730376,265939.05791350896,991674.8565638622,596.4017743995278,84,3,17,Medio,Basico,3,0,App,Martes,5,2337,1
247,2022-08-03,79,Femenino,Centro,Divorciado,609359.0627843965,261295.3938403194,1670957.5714669852,653.4667820376532,34,9,286,Medio,Premium,2,0,App,Sabado,1,4069,1
248,2020-03-05,57,Masculino,Sur,Casado,1091728.9190348708,620528.1471540253,1352886.05154981,,102,10,65,Alto,Basico,1,1,Web,Sabado,22,9374,0
249,2019-03-08,44,Femenino,Sur,Casado,543406.2772436306,496098.09854654176,2640142.209750542,626.9867665564947,11,8,207,Medio,Basico,4,0,Tienda,Miercoles,3,4961,0
250,2021-03-10,55,Femenino,Sur,Soltero,730250.0310449771,254797.33789584946,1721120.8656535512,652.596666688829,71,15,286,Alto,Premium,5,0,Web,Domingo,23,3399,0
251,2018-10-19,29,Otro,Centro,Soltero,,204521.25111095275,2133447.016321073,664.5924122480224,86,14,90,Bajo,Premium,2,0,Web,Sabado,11,3268,0
252,2020-12-08,64,Masculino,Centro,Soltero,1064795.1347959223,399246.12782611337,810665.0507564563,769.3376616018552,18,9,193,Medio,Premium,2,0,App,Jueves,4,6460,1
253,2023-06-11,28,Masculino,Centro,Soltero,928526.2731127357,470825.99119362934,2685863.2097900137,624.1927544882493,20,17,193,Bajo,Estandar,5,0,Tienda,Miercoles,11,2934,0
254,2020-10-28,41,Otro,Norte,Soltero,967263.1189953657,370588.3996656274,3227413.980483028,591.2556994183806,18,8,340,Medio,Basico,5,0,Web,Sabado,14,2963,0
255,2022-08-25,41,Masculino,Centro,Soltero,760595.7791333173,463007.09858628415,448299.17278629355,460.3093415848971,101,13,151,Bajo,Estandar,2,0,App,Jueves,3,7378,1
256,2022-07-06,41,Otro,Centro,Soltero,567765.8823061143,144728.37578486686,2598594.3334829775,704.8288080664715,117,15,96,Bajo,Estandar,2,1,Web,Martes,18,9209,0
257,2018-06-03,63,Masculino,Sur,Casado,517350.07680334506,758918.3304855921,2055542.33214084,714.4510734570065,80,12,87,Alto,Premium,4,1,Web,Sabado,20,9972,0
258,2018-12-29,47,Otro,Norte,Divorciado,772915.934017016,335901.8412548478,2298270.9941694797,581.5629623318433,1,7,33,Alto,Basico,5,0,Web,Lunes,20,4020,0
259,2019-06-11,76,Otro,Norte,Soltero,861959.6531375853,261883.1311715875,2187215.530672823,530.2568514557361,64,14,24,Alto,Premium,2,0,App,Miercoles,17,9635,0
260,2022-06-18,18,Otro,Norte,Casado,1094848.9538466542,223117.5307279837,1264054.8042237773,683.8729620253115,110,2,364,Alto,Estandar,1,0,Tienda,Sabado,16,7761,0
261,2023-04-28,19,Masculino,Sur,Soltero,598606.7373291353,376487.1512686754,3187817.219094282,519.4568721339695,97,11,189,Bajo,Basico,5,1,App,Jueves,12,8663,1
262,2021-04-12,58,Otro,Centro,Soltero,1089001.453853079,170668.20200396993,1267516.489954304,515.6780620488975,89,18,333,Bajo,Basico,1,0,App,Viernes,5,8655,1
263,2018-06-04,23,Femenino,Sur,Casado,1092613.278333966,551599.1590050851,1506785.157763324,523.3811441984343,119,5,151,Bajo,Premium,1,1,Web,Martes,16,8569,1
264,2022-05-18,34,Femenino,Norte,Casado,762708.3139796476,457654.0504193816,1991861.0653188191,810.7387960083316,9,13,123,Alto,Premium,2,0,Web,Lunes,1,9729,0
265,2018-07-26,62,Masculino,Sur,Soltero,874171.9996811536,502858.91386258876,1256314.144426556,738.2691197587187,6,17,176,Medio,Basico,3,1,Tienda,Martes,1,9364,0
266,2022-05-06,70,Masculino,Centro,Divorciado,959333.6570326537,189045.72672360207,2030558.611911705,619.2445514470755,93,5,363,Bajo,Estandar,1,1,Tienda,Miercoles,5,9700,1
267,2021-09-01,38,Femenino,Norte,Divorciado,793632.3060227558,326693.7659593524,1292019.3816511345,610.1736124890173,93,14,69,Alto,Premium,1,1,Tienda,Viernes,18,9572,0
268,2021-07-11,77,Masculino,Sur,Divorciado,605145.399007873,580005.378663463,1648667.1373172943,689.1828747137791,109,16,118,Medio,Premium,1,1,Web,Miercoles,14,2773,0
269,2019-02-07,50,Masculino,Centro,Divorciado,1363445.1849556258,,2439161.361132379,703.2865856777577,103,2,124,Bajo,Estandar,2,0,Web,Martes,9,8763,1
270,2019-06-15,19,Otro,Centro,Soltero,1149471.0230448856,428521.80254222034,1132196.5282885868,440.49376396378943,119,16,9,Bajo,Premium,4,1,Web,Lunes,13,1130,1
271,2018-10-19,67,Otro,Centro,Casado,606681.1087127946,374316.45473118004,2790437.7489765333,860.1977151649842,106,14,139,Alto,Estandar,2,0,App,Jueves,14,4444,0
272,2020-05-06,57,Masculino,Centro,Divorciado,954195.117974126,487421.4997964286,26749.623056689044,773.2006694599272,38,9,290,Bajo,Estandar,5,0,Web,Lunes,7,3435,1
273,2020-11-03,79,Otro,Norte,Divorciado,1169086.99147985,484481.3203258959,1592821.7890697655,371.11278750500003,83,12,69,Alto,Premium,5,1,App,Jueves,0,7051,0
274,2022-05-05,36,Femenino,Sur,Soltero,1151893.9960580936,282869.5207694569,2536220.88524658,456.552731069982,11,5,79,Medio,Basico,4,1,Web,Lunes,16,8333,0
275,2021-10-24,19,Otro,Sur,Soltero,798963.4817423876,340904.4411616286,841040.8217571622,413.82929675605874,114,17,299,Alto,Estandar,4,0,App,Viernes,1,8355,0
276,2022-06-24,23,Masculino,Centro,Casado,554060.5840531806,394686.62890706526,99375.5487649967,610.2675251933672,31,2,127,Alto,Premium,3,0,App,Viernes,5,6090,0
277,2019-09-18,63,Masculino,Centro,Casado,500904.5695724017,475223.0715015357,3087800.5827487814,645.7677221781643,4,5,173,Bajo,Basico,5,0,Web,Martes,4,2244,0
278,2019-02-16,66,Otro,Centro,Casado,745067.4491005688,424514.8114995286,1656464.1823182981,594.357465256855,32,7,9,Bajo,Basico,3,0,Tienda,Martes,18,9430,1
279,2019-04-24,62,Masculino,Centro,Soltero,850843.8397957438,350289.94470493274,2263127.8522519004,583.2024585395044,73,17,78,Alto,Premium,3,0,Tienda,Viernes,4,7520,0
280,2023-03-13,77,Otro,Norte,Soltero,278067.28607530514,312348.6305168907,1766005.6034193772,725.0379667137129,42,8,205,Bajo,Basico,5,1,Tienda,Viernes,4,1517,0
281,2018-10-19,23,Masculino,Sur,Soltero,358740.56997023127,324557.80143429694,1204694.9799969806,,78,4,291,Medio,Premium,4,0,Tienda,Sabado,6,1012,0
282,2018-01-04,42,Masculino,Centro,Casado,,355147.0567272152,4148124.8590517794,549.4554134875051,103,1,67,Medio,Basico,1,0,Tienda,Domingo,1,4373,0
